Name,collection_date,e_coli,Date
Sunnyside Beach,2024-07-22,180,2024-07-22
Sunnyside Beach,2024-07-22,100,2024-07-22
Sunnyside Beach,2024-07-22,30,2024-07-22
Sunnyside Beach,2024-07-22,130,2024-07-22
Sunnyside Beach,2024-07-22,80,2024-07-22
Marie Curtis Park East Beach,2024-07-21,90,2024-07-21
Marie Curtis Park East Beach,2024-07-21,50,2024-07-21
Marie Curtis Park East Beach,2024-07-21,30,2024-07-21
Marie Curtis Park East Beach,2024-07-21,80,2024-07-21
Marie Curtis Park East Beach,2024-07-21,60,2024-07-21
Sunnyside Beach,2024-07-21,90,2024-07-21
Sunnyside Beach,2024-07-21,150,2024-07-21
Sunnyside Beach,2024-07-21,70,2024-07-21
Sunnyside Beach,2024-07-21,150,2024-07-21
Sunnyside Beach,2024-07-21,90,2024-07-21
Sunnyside Beach,2024-07-21,150,2024-07-21
Marie Curtis Park East Beach,2024-07-20,110,2024-07-20
Marie Curtis Park East Beach,2024-07-20,60,2024-07-20
Marie Curtis Park East Beach,2024-07-20,70,2024-07-20
Marie Curtis Park East Beach,2024-07-20,70,2024-07-20
Marie Curtis Park East Beach,2024-07-20,40,2024-07-20
Sunnyside Beach,2024-07-20,110,2024-07-20
Sunnyside Beach,2024-07-20,90,2024-07-20
Sunnyside Beach,2024-07-20,50,2024-07-20
Sunnyside Beach,2024-07-20,50,2024-07-20
Sunnyside Beach,2024-07-20,110,2024-07-20
Sunnyside Beach,2024-07-20,20,2024-07-20
Marie Curtis Park East Beach,2024-07-19,120,2024-07-19
Marie Curtis Park East Beach,2024-07-19,120,2024-07-19
Marie Curtis Park East Beach,2024-07-19,190,2024-07-19
Marie Curtis Park East Beach,2024-07-19,80,2024-07-19
Marie Curtis Park East Beach,2024-07-19,100,2024-07-19
Sunnyside Beach,2024-07-19,120,2024-07-19
Sunnyside Beach,2024-07-19,110,2024-07-19
Sunnyside Beach,2024-07-19,150,2024-07-19
Sunnyside Beach,2024-07-19,40,2024-07-19
Sunnyside Beach,2024-07-19,170,2024-07-19
Sunnyside Beach,2024-07-19,180,2024-07-19
Marie Curtis Park East Beach,2024-07-18,880,2024-07-18
Marie Curtis Park East Beach,2024-07-18,680,2024-07-18
Marie Curtis Park East Beach,2024-07-18,1000,2024-07-18
Marie Curtis Park East Beach,2024-07-18,1000,2024-07-18
Marie Curtis Park East Beach,2024-07-18,990,2024-07-18
Sunnyside Beach,2024-07-18,460,2024-07-18
Sunnyside Beach,2024-07-18,440,2024-07-18
Sunnyside Beach,2024-07-18,330,2024-07-18
Sunnyside Beach,2024-07-18,190,2024-07-18
Sunnyside Beach,2024-07-18,350,2024-07-18
Sunnyside Beach,2024-07-18,210,2024-07-18
Marie Curtis Park East Beach,2024-07-17,1000,2024-07-17
Marie Curtis Park East Beach,2024-07-17,1000,2024-07-17
Marie Curtis Park East Beach,2024-07-17,1000,2024-07-17
Marie Curtis Park East Beach,2024-07-17,1000,2024-07-17
Marie Curtis Park East Beach,2024-07-17,1000,2024-07-17
Sunnyside Beach,2024-07-17,1000,2024-07-17
Sunnyside Beach,2024-07-17,1000,2024-07-17
Sunnyside Beach,2024-07-17,1000,2024-07-17
Sunnyside Beach,2024-07-17,1000,2024-07-17
Sunnyside Beach,2024-07-17,1000,2024-07-17
Sunnyside Beach,2024-07-17,1000,2024-07-17
Marie Curtis Park East Beach,2024-07-16,1000,2024-07-16
Marie Curtis Park East Beach,2024-07-16,950,2024-07-16
Marie Curtis Park East Beach,2024-07-16,760,2024-07-16
Marie Curtis Park East Beach,2024-07-16,560,2024-07-16
Marie Curtis Park East Beach,2024-07-16,880,2024-07-16
Sunnyside Beach,2024-07-16,710,2024-07-16
Sunnyside Beach,2024-07-16,690,2024-07-16
Sunnyside Beach,2024-07-16,1000,2024-07-16
Sunnyside Beach,2024-07-16,690,2024-07-16
Sunnyside Beach,2024-07-16,1000,2024-07-16
Sunnyside Beach,2024-07-16,390,2024-07-16
Marie Curtis Park East Beach,2024-07-15,90,2024-07-15
Marie Curtis Park East Beach,2024-07-15,50,2024-07-15
Marie Curtis Park East Beach,2024-07-15,30,2024-07-15
Marie Curtis Park East Beach,2024-07-15,60,2024-07-15
Marie Curtis Park East Beach,2024-07-15,30,2024-07-15
Sunnyside Beach,2024-07-15,30,2024-07-15
Sunnyside Beach,2024-07-15,90,2024-07-15
Sunnyside Beach,2024-07-15,90,2024-07-15
Sunnyside Beach,2024-07-15,50,2024-07-15
Sunnyside Beach,2024-07-15,30,2024-07-15
Sunnyside Beach,2024-07-15,110,2024-07-15
Marie Curtis Park East Beach,2024-07-14,60,2024-07-14
Marie Curtis Park East Beach,2024-07-14,10,2024-07-14
Marie Curtis Park East Beach,2024-07-14,50,2024-07-14
Marie Curtis Park East Beach,2024-07-14,10,2024-07-14
Marie Curtis Park East Beach,2024-07-14,60,2024-07-14
Sunnyside Beach,2024-07-14,30,2024-07-14
Sunnyside Beach,2024-07-14,40,2024-07-14
Sunnyside Beach,2024-07-14,30,2024-07-14
Sunnyside Beach,2024-07-14,30,2024-07-14
Sunnyside Beach,2024-07-14,30,2024-07-14
Sunnyside Beach,2024-07-14,30,2024-07-14
Marie Curtis Park East Beach,2024-07-13,220,2024-07-13
Marie Curtis Park East Beach,2024-07-13,20,2024-07-13
Marie Curtis Park East Beach,2024-07-13,10,2024-07-13
Marie Curtis Park East Beach,2024-07-13,20,2024-07-13
Marie Curtis Park East Beach,2024-07-13,190,2024-07-13
Sunnyside Beach,2024-07-13,70,2024-07-13
Sunnyside Beach,2024-07-13,60,2024-07-13
Sunnyside Beach,2024-07-13,100,2024-07-13
Sunnyside Beach,2024-07-13,100,2024-07-13
Sunnyside Beach,2024-07-13,30,2024-07-13
Sunnyside Beach,2024-07-13,20,2024-07-13
Marie Curtis Park East Beach,2024-07-12,470,2024-07-12
Marie Curtis Park East Beach,2024-07-12,250,2024-07-12
Marie Curtis Park East Beach,2024-07-12,330,2024-07-12
Marie Curtis Park East Beach,2024-07-12,540,2024-07-12
Marie Curtis Park East Beach,2024-07-12,480,2024-07-12
Sunnyside Beach,2024-07-12,150,2024-07-12
Sunnyside Beach,2024-07-12,230,2024-07-12
Sunnyside Beach,2024-07-12,60,2024-07-12
Sunnyside Beach,2024-07-12,10,2024-07-12
Sunnyside Beach,2024-07-12,130,2024-07-12
Sunnyside Beach,2024-07-12,100,2024-07-12
Marie Curtis Park East Beach,2024-07-11,1000,2024-07-11
Marie Curtis Park East Beach,2024-07-11,820,2024-07-11
Marie Curtis Park East Beach,2024-07-11,880,2024-07-11
Marie Curtis Park East Beach,2024-07-11,720,2024-07-11
Marie Curtis Park East Beach,2024-07-11,910,2024-07-11
Sunnyside Beach,2024-07-11,1000,2024-07-11
Sunnyside Beach,2024-07-11,840,2024-07-11
Sunnyside Beach,2024-07-11,300,2024-07-11
Sunnyside Beach,2024-07-11,40,2024-07-11
Sunnyside Beach,2024-07-11,420,2024-07-11
Sunnyside Beach,2024-07-11,80,2024-07-11
Marie Curtis Park East Beach,2024-07-10,30,2024-07-10
Marie Curtis Park East Beach,2024-07-10,30,2024-07-10
Marie Curtis Park East Beach,2024-07-10,40,2024-07-10
Marie Curtis Park East Beach,2024-07-10,70,2024-07-10
Marie Curtis Park East Beach,2024-07-10,160,2024-07-10
Sunnyside Beach,2024-07-10,130,2024-07-10
Sunnyside Beach,2024-07-10,450,2024-07-10
Sunnyside Beach,2024-07-10,10,2024-07-10
Sunnyside Beach,2024-07-10,40,2024-07-10
Sunnyside Beach,2024-07-10,220,2024-07-10
Sunnyside Beach,2024-07-10,20,2024-07-10
Marie Curtis Park East Beach,2024-07-09,190,2024-07-09
Marie Curtis Park East Beach,2024-07-09,10,2024-07-09
Marie Curtis Park East Beach,2024-07-09,10,2024-07-09
Marie Curtis Park East Beach,2024-07-09,10,2024-07-09
Marie Curtis Park East Beach,2024-07-09,10,2024-07-09
Sunnyside Beach,2024-07-09,90,2024-07-09
Sunnyside Beach,2024-07-09,20,2024-07-09
Sunnyside Beach,2024-07-09,10,2024-07-09
Sunnyside Beach,2024-07-09,30,2024-07-09
Sunnyside Beach,2024-07-09,20,2024-07-09
Sunnyside Beach,2024-07-09,10,2024-07-09
Marie Curtis Park East Beach,2024-07-08,20,2024-07-08
Marie Curtis Park East Beach,2024-07-08,20,2024-07-08
Marie Curtis Park East Beach,2024-07-08,10,2024-07-08
Marie Curtis Park East Beach,2024-07-08,20,2024-07-08
Marie Curtis Park East Beach,2024-07-08,50,2024-07-08
Sunnyside Beach,2024-07-08,70,2024-07-08
Sunnyside Beach,2024-07-08,130,2024-07-08
Sunnyside Beach,2024-07-08,10,2024-07-08
Sunnyside Beach,2024-07-08,20,2024-07-08
Sunnyside Beach,2024-07-08,100,2024-07-08
Sunnyside Beach,2024-07-08,30,2024-07-08
Marie Curtis Park East Beach,2024-07-07,110,2024-07-07
Marie Curtis Park East Beach,2024-07-07,20,2024-07-07
Marie Curtis Park East Beach,2024-07-07,40,2024-07-07
Marie Curtis Park East Beach,2024-07-07,30,2024-07-07
Marie Curtis Park East Beach,2024-07-07,140,2024-07-07
Sunnyside Beach,2024-07-07,140,2024-07-07
Sunnyside Beach,2024-07-07,180,2024-07-07
Sunnyside Beach,2024-07-07,50,2024-07-07
Sunnyside Beach,2024-07-07,20,2024-07-07
Sunnyside Beach,2024-07-07,30,2024-07-07
Sunnyside Beach,2024-07-07,80,2024-07-07
Marie Curtis Park East Beach,2024-07-06,1890,2024-07-06
Marie Curtis Park East Beach,2024-07-06,220,2024-07-06
Marie Curtis Park East Beach,2024-07-06,420,2024-07-06
Marie Curtis Park East Beach,2024-07-06,1270,2024-07-06
Marie Curtis Park East Beach,2024-07-06,1420,2024-07-06
Sunnyside Beach,2024-07-06,80,2024-07-06
Sunnyside Beach,2024-07-06,190,2024-07-06
Sunnyside Beach,2024-07-06,30,2024-07-06
Sunnyside Beach,2024-07-06,10,2024-07-06
Sunnyside Beach,2024-07-06,80,2024-07-06
Sunnyside Beach,2024-07-06,60,2024-07-06
Marie Curtis Park East Beach,2024-07-05,70,2024-07-05
Marie Curtis Park East Beach,2024-07-05,80,2024-07-05
Marie Curtis Park East Beach,2024-07-05,60,2024-07-05
Marie Curtis Park East Beach,2024-07-05,70,2024-07-05
Marie Curtis Park East Beach,2024-07-05,60,2024-07-05
Sunnyside Beach,2024-07-05,120,2024-07-05
Sunnyside Beach,2024-07-05,280,2024-07-05
Sunnyside Beach,2024-07-05,20,2024-07-05
Sunnyside Beach,2024-07-05,10,2024-07-05
Sunnyside Beach,2024-07-05,100,2024-07-05
Sunnyside Beach,2024-07-05,60,2024-07-05
Marie Curtis Park East Beach,2024-07-04,70,2024-07-04
Marie Curtis Park East Beach,2024-07-04,160,2024-07-04
Marie Curtis Park East Beach,2024-07-04,130,2024-07-04
Marie Curtis Park East Beach,2024-07-04,130,2024-07-04
Marie Curtis Park East Beach,2024-07-04,110,2024-07-04
Sunnyside Beach,2024-07-04,120,2024-07-04
Sunnyside Beach,2024-07-04,130,2024-07-04
Sunnyside Beach,2024-07-04,50,2024-07-04
Sunnyside Beach,2024-07-04,250,2024-07-04
Sunnyside Beach,2024-07-04,50,2024-07-04
Sunnyside Beach,2024-07-04,470,2024-07-04
Marie Curtis Park East Beach,2024-07-03,50,2024-07-03
Marie Curtis Park East Beach,2024-07-03,70,2024-07-03
Marie Curtis Park East Beach,2024-07-03,80,2024-07-03
Marie Curtis Park East Beach,2024-07-03,80,2024-07-03
Marie Curtis Park East Beach,2024-07-03,40,2024-07-03
Sunnyside Beach,2024-07-03,40,2024-07-03
Sunnyside Beach,2024-07-03,90,2024-07-03
Sunnyside Beach,2024-07-03,140,2024-07-03
Sunnyside Beach,2024-07-03,30,2024-07-03
Sunnyside Beach,2024-07-03,90,2024-07-03
Sunnyside Beach,2024-07-03,40,2024-07-03
Marie Curtis Park East Beach,2024-07-02,10,2024-07-02
Marie Curtis Park East Beach,2024-07-02,10,2024-07-02
Marie Curtis Park East Beach,2024-07-02,10,2024-07-02
Marie Curtis Park East Beach,2024-07-02,20,2024-07-02
Marie Curtis Park East Beach,2024-07-02,10,2024-07-02
Sunnyside Beach,2024-07-02,20,2024-07-02
Sunnyside Beach,2024-07-02,20,2024-07-02
Sunnyside Beach,2024-07-02,20,2024-07-02
Sunnyside Beach,2024-07-02,40,2024-07-02
Sunnyside Beach,2024-07-02,20,2024-07-02
Sunnyside Beach,2024-07-02,30,2024-07-02
Marie Curtis Park East Beach,2024-07-01,10,2024-07-01
Marie Curtis Park East Beach,2024-07-01,10,2024-07-01
Marie Curtis Park East Beach,2024-07-01,10,2024-07-01
Marie Curtis Park East Beach,2024-07-01,10,2024-07-01
Marie Curtis Park East Beach,2024-07-01,10,2024-07-01
Sunnyside Beach,2024-07-01,70,2024-07-01
Sunnyside Beach,2024-07-01,60,2024-07-01
Sunnyside Beach,2024-07-01,50,2024-07-01
Sunnyside Beach,2024-07-01,10,2024-07-01
Sunnyside Beach,2024-07-01,20,2024-07-01
Sunnyside Beach,2024-07-01,10,2024-07-01
Marie Curtis Park East Beach,2024-06-30,220,2024-06-30
Marie Curtis Park East Beach,2024-06-30,180,2024-06-30
Marie Curtis Park East Beach,2024-06-30,140,2024-06-30
Marie Curtis Park East Beach,2024-06-30,220,2024-06-30
Marie Curtis Park East Beach,2024-06-30,300,2024-06-30
Sunnyside Beach,2024-06-30,220,2024-06-30
Sunnyside Beach,2024-06-30,370,2024-06-30
Sunnyside Beach,2024-06-30,320,2024-06-30
Sunnyside Beach,2024-06-30,580,2024-06-30
Sunnyside Beach,2024-06-30,270,2024-06-30
Sunnyside Beach,2024-06-30,370,2024-06-30
Marie Curtis Park East Beach,2024-06-29,140,2024-06-29
Marie Curtis Park East Beach,2024-06-29,70,2024-06-29
Marie Curtis Park East Beach,2024-06-29,20,2024-06-29
Marie Curtis Park East Beach,2024-06-29,20,2024-06-29
Marie Curtis Park East Beach,2024-06-29,40,2024-06-29
Sunnyside Beach,2024-06-29,270,2024-06-29
Sunnyside Beach,2024-06-29,90,2024-06-29
Sunnyside Beach,2024-06-29,20,2024-06-29
Sunnyside Beach,2024-06-29,50,2024-06-29
Sunnyside Beach,2024-06-29,80,2024-06-29
Sunnyside Beach,2024-06-29,20,2024-06-29
Marie Curtis Park East Beach,2024-06-28,90,2024-06-28
Marie Curtis Park East Beach,2024-06-28,110,2024-06-28
Marie Curtis Park East Beach,2024-06-28,100,2024-06-28
Marie Curtis Park East Beach,2024-06-28,110,2024-06-28
Marie Curtis Park East Beach,2024-06-28,130,2024-06-28
Sunnyside Beach,2024-06-28,180,2024-06-28
Sunnyside Beach,2024-06-28,70,2024-06-28
Sunnyside Beach,2024-06-28,80,2024-06-28
Sunnyside Beach,2024-06-28,100,2024-06-28
Sunnyside Beach,2024-06-28,130,2024-06-28
Sunnyside Beach,2024-06-28,50,2024-06-28
Marie Curtis Park East Beach,2024-06-27,10,2024-06-27
Marie Curtis Park East Beach,2024-06-27,10,2024-06-27
Marie Curtis Park East Beach,2024-06-27,10,2024-06-27
Marie Curtis Park East Beach,2024-06-27,10,2024-06-27
Marie Curtis Park East Beach,2024-06-27,10,2024-06-27
Sunnyside Beach,2024-06-27,70,2024-06-27
Sunnyside Beach,2024-06-27,70,2024-06-27
Sunnyside Beach,2024-06-27,60,2024-06-27
Sunnyside Beach,2024-06-27,50,2024-06-27
Sunnyside Beach,2024-06-27,40,2024-06-27
Sunnyside Beach,2024-06-27,170,2024-06-27
Marie Curtis Park East Beach,2024-06-26,10,2024-06-26
Marie Curtis Park East Beach,2024-06-26,30,2024-06-26
Marie Curtis Park East Beach,2024-06-26,90,2024-06-26
Marie Curtis Park East Beach,2024-06-26,50,2024-06-26
Marie Curtis Park East Beach,2024-06-26,100,2024-06-26
Sunnyside Beach,2024-06-26,20,2024-06-26
Sunnyside Beach,2024-06-26,40,2024-06-26
Sunnyside Beach,2024-06-26,10,2024-06-26
Sunnyside Beach,2024-06-26,30,2024-06-26
Sunnyside Beach,2024-06-26,30,2024-06-26
Sunnyside Beach,2024-06-26,20,2024-06-26
Marie Curtis Park East Beach,2024-06-25,10,2024-06-25
Marie Curtis Park East Beach,2024-06-25,10,2024-06-25
Marie Curtis Park East Beach,2024-06-25,10,2024-06-25
Marie Curtis Park East Beach,2024-06-25,10,2024-06-25
Sunnyside Beach,2024-06-25,20,2024-06-25
Sunnyside Beach,2024-06-25,40,2024-06-25
Sunnyside Beach,2024-06-25,10,2024-06-25
Sunnyside Beach,2024-06-25,30,2024-06-25
Sunnyside Beach,2024-06-25,30,2024-06-25
Sunnyside Beach,2024-06-25,20,2024-06-25
Marie Curtis Park East Beach,2024-06-24,60,2024-06-24
Marie Curtis Park East Beach,2024-06-24,40,2024-06-24
Marie Curtis Park East Beach,2024-06-24,40,2024-06-24
Marie Curtis Park East Beach,2024-06-24,40,2024-06-24
Marie Curtis Park East Beach,2024-06-24,150,2024-06-24
Sunnyside Beach,2024-06-24,60,2024-06-24
Sunnyside Beach,2024-06-24,90,2024-06-24
Sunnyside Beach,2024-06-24,530,2024-06-24
Sunnyside Beach,2024-06-24,60,2024-06-24
Sunnyside Beach,2024-06-24,70,2024-06-24
Sunnyside Beach,2024-06-24,50,2024-06-24
Marie Curtis Park East Beach,2024-06-23,1330,2024-06-23
Marie Curtis Park East Beach,2024-06-23,1110,2024-06-23
Marie Curtis Park East Beach,2024-06-23,1420,2024-06-23
Marie Curtis Park East Beach,2024-06-23,1060,2024-06-23
Marie Curtis Park East Beach,2024-06-23,1320,2024-06-23
Sunnyside Beach,2024-06-23,210,2024-06-23
Sunnyside Beach,2024-06-23,220,2024-06-23
Sunnyside Beach,2024-06-23,860,2024-06-23
Sunnyside Beach,2024-06-23,830,2024-06-23
Sunnyside Beach,2024-06-23,480,2024-06-23
Sunnyside Beach,2024-06-23,890,2024-06-23
Marie Curtis Park East Beach,2024-06-22,60,2024-06-22
Marie Curtis Park East Beach,2024-06-22,140,2024-06-22
Marie Curtis Park East Beach,2024-06-22,130,2024-06-22
Marie Curtis Park East Beach,2024-06-22,90,2024-06-22
Marie Curtis Park East Beach,2024-06-22,120,2024-06-22
Sunnyside Beach,2024-06-22,130,2024-06-22
Sunnyside Beach,2024-06-22,170,2024-06-22
Sunnyside Beach,2024-06-22,140,2024-06-22
Sunnyside Beach,2024-06-22,130,2024-06-22
Sunnyside Beach,2024-06-22,110,2024-06-22
Sunnyside Beach,2024-06-22,170,2024-06-22
Marie Curtis Park East Beach,2024-06-21,970,2024-06-21
Marie Curtis Park East Beach,2024-06-21,1000,2024-06-21
Marie Curtis Park East Beach,2024-06-21,1000,2024-06-21
Marie Curtis Park East Beach,2024-06-21,1000,2024-06-21
Marie Curtis Park East Beach,2024-06-21,930,2024-06-21
Sunnyside Beach,2024-06-21,760,2024-06-21
Sunnyside Beach,2024-06-21,590,2024-06-21
Sunnyside Beach,2024-06-21,1000,2024-06-21
Sunnyside Beach,2024-06-21,1000,2024-06-21
Sunnyside Beach,2024-06-21,980,2024-06-21
Sunnyside Beach,2024-06-21,1000,2024-06-21
Marie Curtis Park East Beach,2024-06-20,1000,2024-06-20
Marie Curtis Park East Beach,2024-06-20,1000,2024-06-20
Marie Curtis Park East Beach,2024-06-20,1000,2024-06-20
Marie Curtis Park East Beach,2024-06-20,1000,2024-06-20
Marie Curtis Park East Beach,2024-06-20,1000,2024-06-20
Sunnyside Beach,2024-06-20,1000,2024-06-20
Sunnyside Beach,2024-06-20,1000,2024-06-20
Sunnyside Beach,2024-06-20,690,2024-06-20
Sunnyside Beach,2024-06-20,920,2024-06-20
Sunnyside Beach,2024-06-20,1000,2024-06-20
Sunnyside Beach,2024-06-20,1000,2024-06-20
Marie Curtis Park East Beach,2024-06-19,580,2024-06-19
Marie Curtis Park East Beach,2024-06-19,20,2024-06-19
Marie Curtis Park East Beach,2024-06-19,30,2024-06-19
Marie Curtis Park East Beach,2024-06-19,40,2024-06-19
Marie Curtis Park East Beach,2024-06-19,30,2024-06-19
Sunnyside Beach,2024-06-19,190,2024-06-19
Sunnyside Beach,2024-06-19,190,2024-06-19
Sunnyside Beach,2024-06-19,20,2024-06-19
Sunnyside Beach,2024-06-19,30,2024-06-19
Sunnyside Beach,2024-06-19,60,2024-06-19
Sunnyside Beach,2024-06-19,10,2024-06-19
Sunnyside Beach,2024-06-18,290,2024-06-18
Sunnyside Beach,2024-06-18,210,2024-06-18
Sunnyside Beach,2024-06-18,80,2024-06-18
Sunnyside Beach,2024-06-18,80,2024-06-18
Sunnyside Beach,2024-06-18,380,2024-06-18
Sunnyside Beach,2024-06-18,160,2024-06-18
Marie Curtis Park East Beach,2024-06-17,530,2024-06-17
Marie Curtis Park East Beach,2024-06-17,270,2024-06-17
Marie Curtis Park East Beach,2024-06-17,430,2024-06-17
Marie Curtis Park East Beach,2024-06-17,520,2024-06-17
Marie Curtis Park East Beach,2024-06-17,220,2024-06-17
Sunnyside Beach,2024-06-17,30,2024-06-17
Sunnyside Beach,2024-06-17,70,2024-06-17
Sunnyside Beach,2024-06-17,90,2024-06-17
Sunnyside Beach,2024-06-17,100,2024-06-17
Sunnyside Beach,2024-06-17,70,2024-06-17
Sunnyside Beach,2024-06-17,80,2024-06-17
Marie Curtis Park East Beach,2024-06-16,80,2024-06-16
Marie Curtis Park East Beach,2024-06-16,20,2024-06-16
Marie Curtis Park East Beach,2024-06-16,10,2024-06-16
Marie Curtis Park East Beach,2024-06-16,10,2024-06-16
Marie Curtis Park East Beach,2024-06-16,10,2024-06-16
Sunnyside Beach,2024-06-16,50,2024-06-16
Sunnyside Beach,2024-06-16,10,2024-06-16
Sunnyside Beach,2024-06-16,10,2024-06-16
Sunnyside Beach,2024-06-16,10,2024-06-16
Sunnyside Beach,2024-06-16,40,2024-06-16
Sunnyside Beach,2024-06-16,10,2024-06-16
Marie Curtis Park East Beach,2024-06-15,10,2024-06-15
Marie Curtis Park East Beach,2024-06-15,10,2024-06-15
Marie Curtis Park East Beach,2024-06-15,10,2024-06-15
Marie Curtis Park East Beach,2024-06-15,10,2024-06-15
Marie Curtis Park East Beach,2024-06-15,10,2024-06-15
Sunnyside Beach,2024-06-15,10,2024-06-15
Sunnyside Beach,2024-06-15,30,2024-06-15
Sunnyside Beach,2024-06-15,20,2024-06-15
Sunnyside Beach,2024-06-15,10,2024-06-15
Sunnyside Beach,2024-06-15,20,2024-06-15
Sunnyside Beach,2024-06-15,10,2024-06-15
Marie Curtis Park East Beach,2024-06-14,10,2024-06-14
Marie Curtis Park East Beach,2024-06-14,60,2024-06-14
Marie Curtis Park East Beach,2024-06-14,20,2024-06-14
Marie Curtis Park East Beach,2024-06-14,10,2024-06-14
Sunnyside Beach,2024-06-14,230,2024-06-14
Sunnyside Beach,2024-06-14,210,2024-06-14
Sunnyside Beach,2024-06-14,220,2024-06-14
Sunnyside Beach,2024-06-14,350,2024-06-14
Sunnyside Beach,2024-06-14,130,2024-06-14
Sunnyside Beach,2024-06-14,310,2024-06-14
Marie Curtis Park East Beach,2024-06-13,10,2024-06-13
Marie Curtis Park East Beach,2024-06-13,10,2024-06-13
Marie Curtis Park East Beach,2024-06-13,10,2024-06-13
Marie Curtis Park East Beach,2024-06-13,10,2024-06-13
Marie Curtis Park East Beach,2024-06-13,20,2024-06-13
Sunnyside Beach,2024-06-13,50,2024-06-13
Sunnyside Beach,2024-06-13,90,2024-06-13
Sunnyside Beach,2024-06-13,30,2024-06-13
Sunnyside Beach,2024-06-13,40,2024-06-13
Sunnyside Beach,2024-06-13,210,2024-06-13
Sunnyside Beach,2024-06-13,10,2024-06-13
Marie Curtis Park East Beach,2024-06-12,10,2024-06-12
Marie Curtis Park East Beach,2024-06-12,10,2024-06-12
Marie Curtis Park East Beach,2024-06-12,20,2024-06-12
Marie Curtis Park East Beach,2024-06-12,10,2024-06-12
Marie Curtis Park East Beach,2024-06-12,10,2024-06-12
Sunnyside Beach,2024-06-12,80,2024-06-12
Sunnyside Beach,2024-06-12,30,2024-06-12
Sunnyside Beach,2024-06-12,40,2024-06-12
Sunnyside Beach,2024-06-12,10,2024-06-12
Sunnyside Beach,2024-06-12,70,2024-06-12
Sunnyside Beach,2024-06-12,40,2024-06-12
Marie Curtis Park East Beach,2024-06-11,40,2024-06-11
Marie Curtis Park East Beach,2024-06-11,10,2024-06-11
Marie Curtis Park East Beach,2024-06-11,10,2024-06-11
Marie Curtis Park East Beach,2024-06-11,10,2024-06-11
Marie Curtis Park East Beach,2024-06-11,40,2024-06-11
Sunnyside Beach,2024-06-11,60,2024-06-11
Sunnyside Beach,2024-06-11,10,2024-06-11
Sunnyside Beach,2024-06-11,10,2024-06-11
Sunnyside Beach,2024-06-11,10,2024-06-11
Sunnyside Beach,2024-06-11,10,2024-06-11
Sunnyside Beach,2024-06-11,10,2024-06-11
Marie Curtis Park East Beach,2024-06-10,70,2024-06-10
Marie Curtis Park East Beach,2024-06-10,40,2024-06-10
