Name,collection_date,site_name,e_coli,Date,is_outlier
Marie Curtis Park East Beach,2024-07-31,31W,350,2024-07-31,Normal
Marie Curtis Park East Beach,2024-07-31,30W,330,2024-07-31,Normal
Sunnyside Beach,2024-07-31,18W,220,2024-07-31,Normal
Sunnyside Beach,2024-07-31,17W,260,2024-07-31,Normal
Sunnyside Beach,2024-07-31,20W,270,2024-07-31,Normal
Sunnyside Beach,2024-07-31,21W,430,2024-07-31,Normal
Sunnyside Beach,2024-07-31,19W,890,2024-07-31,Normal
Sunnyside Beach,2024-07-31,22W,340,2024-07-31,Normal
Marie Curtis Park East Beach,2024-07-30,29W,30,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-30,33W,40,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-30,32W,30,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-30,31W,60,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-30,30W,60,2024-07-30,Normal
Sunnyside Beach,2024-07-30,18W,40,2024-07-30,Normal
Sunnyside Beach,2024-07-30,17W,100,2024-07-30,Normal
Sunnyside Beach,2024-07-30,20W,10,2024-07-30,Normal
Sunnyside Beach,2024-07-30,21W,30,2024-07-30,Normal
Sunnyside Beach,2024-07-30,19W,150,2024-07-30,Normal
Sunnyside Beach,2024-07-30,22W,10,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-29,29W,100,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,33W,90,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,32W,230,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,31W,70,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,30W,10,2024-07-29,Normal
Sunnyside Beach,2024-07-29,18W,200,2024-07-29,Normal
Sunnyside Beach,2024-07-29,17W,140,2024-07-29,Normal
Sunnyside Beach,2024-07-29,20W,10,2024-07-29,Normal
Sunnyside Beach,2024-07-29,21W,10,2024-07-29,Normal
Sunnyside Beach,2024-07-29,19W,30,2024-07-29,Normal
Sunnyside Beach,2024-07-29,22W,10,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-28,29W,250,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,33W,30,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,32W,10,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,31W,80,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,30W,250,2024-07-28,Normal
Sunnyside Beach,2024-07-28,18W,70,2024-07-28,Normal
Sunnyside Beach,2024-07-28,17W,120,2024-07-28,Normal
Sunnyside Beach,2024-07-28,20W,20,2024-07-28,Normal
Sunnyside Beach,2024-07-28,21W,40,2024-07-28,Normal
Sunnyside Beach,2024-07-28,19W,70,2024-07-28,Normal
Sunnyside Beach,2024-07-28,22W,30,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-27,29W,130,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,33W,80,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,32W,110,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,31W,110,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,30W,150,2024-07-27,Normal
Sunnyside Beach,2024-07-27,18W,70,2024-07-27,Normal
Sunnyside Beach,2024-07-27,17W,90,2024-07-27,Normal
Sunnyside Beach,2024-07-27,20W,40,2024-07-27,Normal
Sunnyside Beach,2024-07-27,21W,70,2024-07-27,Normal
Sunnyside Beach,2024-07-27,19W,100,2024-07-27,Normal
Sunnyside Beach,2024-07-27,22W,50,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-26,29W,180,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,33W,120,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,32W,130,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,31W,120,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,30W,140,2024-07-26,Normal
Sunnyside Beach,2024-07-26,18W,430,2024-07-26,Normal
Sunnyside Beach,2024-07-26,17W,420,2024-07-26,Normal
Sunnyside Beach,2024-07-26,20W,1000,2024-07-26,Normal
Sunnyside Beach,2024-07-26,21W,1000,2024-07-26,Normal
Sunnyside Beach,2024-07-26,19W,480,2024-07-26,Normal
Sunnyside Beach,2024-07-26,22W,450,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-25,29W,50,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,33W,50,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,32W,80,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,31W,80,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,30W,40,2024-07-25,Normal
Sunnyside Beach,2024-07-25,18W,900,2024-07-25,Normal
Sunnyside Beach,2024-07-25,17W,880,2024-07-25,Normal
Sunnyside Beach,2024-07-25,20W,120,2024-07-25,Normal
Sunnyside Beach,2024-07-25,21W,780,2024-07-25,Normal
Sunnyside Beach,2024-07-25,19W,790,2024-07-25,Normal
Sunnyside Beach,2024-07-25,22W,590,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-24,29W,10,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,33W,50,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,32W,110,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,31W,40,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,30W,90,2024-07-24,Normal
Sunnyside Beach,2024-07-24,18W,20,2024-07-24,Normal
Sunnyside Beach,2024-07-24,17W,90,2024-07-24,Normal
Sunnyside Beach,2024-07-24,20W,110,2024-07-24,Normal
Sunnyside Beach,2024-07-24,21W,240,2024-07-24,Normal
Sunnyside Beach,2024-07-24,19W,140,2024-07-24,Normal
Sunnyside Beach,2024-07-24,22W,50,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-23,29W,10,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,33W,10,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,32W,10,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,31W,20,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,30W,10,2024-07-23,Normal
Sunnyside Beach,2024-07-23,18W,80,2024-07-23,Normal
Sunnyside Beach,2024-07-23,17W,160,2024-07-23,Normal
Sunnyside Beach,2024-07-23,20W,20,2024-07-23,Normal
Sunnyside Beach,2024-07-23,21W,10,2024-07-23,Normal
Sunnyside Beach,2024-07-23,19W,90,2024-07-23,Normal
Sunnyside Beach,2024-07-23,22W,50,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-22,29W,10,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,33W,20,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,32W,10,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,31W,10,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,30W,10,2024-07-22,Normal
Sunnyside Beach,2024-07-22,18W,100,2024-07-22,Normal
Sunnyside Beach,2024-07-22,17W,180,2024-07-22,Normal
Sunnyside Beach,2024-07-22,20W,100,2024-07-22,Normal
Sunnyside Beach,2024-07-22,21W,30,2024-07-22,Normal
Sunnyside Beach,2024-07-22,19W,130,2024-07-22,Normal
Sunnyside Beach,2024-07-22,22W,80,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-21,29W,90,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,33W,50,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,32W,30,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,31W,80,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,30W,60,2024-07-21,Normal
Sunnyside Beach,2024-07-21,18W,90,2024-07-21,Normal
Sunnyside Beach,2024-07-21,17W,150,2024-07-21,Normal
Sunnyside Beach,2024-07-21,20W,70,2024-07-21,Normal
Sunnyside Beach,2024-07-21,21W,150,2024-07-21,Normal
Sunnyside Beach,2024-07-21,19W,90,2024-07-21,Normal
Sunnyside Beach,2024-07-21,22W,150,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-20,29W,110,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,33W,60,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,32W,70,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,31W,70,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,30W,40,2024-07-20,Normal
Sunnyside Beach,2024-07-20,18W,110,2024-07-20,Normal
Sunnyside Beach,2024-07-20,17W,90,2024-07-20,Normal
Sunnyside Beach,2024-07-20,20W,50,2024-07-20,Normal
Sunnyside Beach,2024-07-20,21W,50,2024-07-20,Normal
Sunnyside Beach,2024-07-20,19W,110,2024-07-20,Normal
Sunnyside Beach,2024-07-20,22W,20,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-19,29W,120,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,33W,120,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,32W,190,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,31W,80,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,30W,100,2024-07-19,Normal
Sunnyside Beach,2024-07-19,18W,120,2024-07-19,Normal
Sunnyside Beach,2024-07-19,17W,110,2024-07-19,Normal
Sunnyside Beach,2024-07-19,20W,150,2024-07-19,Normal
Sunnyside Beach,2024-07-19,21W,40,2024-07-19,Normal
Sunnyside Beach,2024-07-19,19W,170,2024-07-19,Normal
Sunnyside Beach,2024-07-19,22W,180,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-18,29W,880,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,33W,680,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,32W,1000,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,31W,1000,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,30W,990,2024-07-18,Normal
Sunnyside Beach,2024-07-18,18W,460,2024-07-18,Normal
Sunnyside Beach,2024-07-18,17W,440,2024-07-18,Normal
Sunnyside Beach,2024-07-18,20W,330,2024-07-18,Normal
Sunnyside Beach,2024-07-18,21W,190,2024-07-18,Normal
Sunnyside Beach,2024-07-18,19W,350,2024-07-18,Normal
Sunnyside Beach,2024-07-18,22W,210,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-17,29W,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,33W,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,32W,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,31W,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,30W,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,18W,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,17W,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,20W,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,21W,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,19W,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,22W,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-16,29W,1000,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,33W,950,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,32W,760,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,31W,560,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,30W,880,2024-07-16,Normal
Sunnyside Beach,2024-07-16,18W,710,2024-07-16,Normal
Sunnyside Beach,2024-07-16,17W,690,2024-07-16,Normal
Sunnyside Beach,2024-07-16,20W,1000,2024-07-16,Normal
Sunnyside Beach,2024-07-16,21W,690,2024-07-16,Normal
Sunnyside Beach,2024-07-16,19W,1000,2024-07-16,Normal
Sunnyside Beach,2024-07-16,22W,390,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-15,29W,90,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,33W,50,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,32W,30,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,31W,60,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,30W,30,2024-07-15,Normal
Sunnyside Beach,2024-07-15,18W,30,2024-07-15,Normal
Sunnyside Beach,2024-07-15,17W,90,2024-07-15,Normal
Sunnyside Beach,2024-07-15,20W,90,2024-07-15,Normal
Sunnyside Beach,2024-07-15,21W,50,2024-07-15,Normal
Sunnyside Beach,2024-07-15,19W,30,2024-07-15,Normal
Sunnyside Beach,2024-07-15,22W,110,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-14,29W,60,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,33W,10,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,32W,50,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,31W,10,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,30W,60,2024-07-14,Normal
Sunnyside Beach,2024-07-14,18W,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,17W,40,2024-07-14,Normal
Sunnyside Beach,2024-07-14,20W,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,21W,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,19W,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,22W,30,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-13,29W,220,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,33W,20,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,32W,10,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,31W,20,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,30W,190,2024-07-13,Normal
Sunnyside Beach,2024-07-13,18W,70,2024-07-13,Normal
Sunnyside Beach,2024-07-13,17W,60,2024-07-13,Normal
Sunnyside Beach,2024-07-13,20W,100,2024-07-13,Normal
Sunnyside Beach,2024-07-13,21W,100,2024-07-13,Normal
Sunnyside Beach,2024-07-13,19W,30,2024-07-13,Normal
Sunnyside Beach,2024-07-13,22W,20,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-12,29W,470,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,33W,250,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,32W,330,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,31W,540,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,30W,480,2024-07-12,Normal
Sunnyside Beach,2024-07-12,18W,150,2024-07-12,Normal
Sunnyside Beach,2024-07-12,17W,230,2024-07-12,Normal
Sunnyside Beach,2024-07-12,20W,60,2024-07-12,Normal
Sunnyside Beach,2024-07-12,21W,10,2024-07-12,Normal
Sunnyside Beach,2024-07-12,19W,130,2024-07-12,Normal
Sunnyside Beach,2024-07-12,22W,100,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-11,29W,1000,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,33W,820,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,32W,880,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,31W,720,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,30W,910,2024-07-11,Normal
Sunnyside Beach,2024-07-11,18W,1000,2024-07-11,Normal
Sunnyside Beach,2024-07-11,17W,840,2024-07-11,Normal
Sunnyside Beach,2024-07-11,20W,300,2024-07-11,Normal
Sunnyside Beach,2024-07-11,21W,40,2024-07-11,Normal
Sunnyside Beach,2024-07-11,19W,420,2024-07-11,Normal
Sunnyside Beach,2024-07-11,22W,80,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-10,29W,30,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,33W,30,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,32W,40,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,31W,70,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,30W,160,2024-07-10,Normal
Sunnyside Beach,2024-07-10,18W,130,2024-07-10,Normal
Sunnyside Beach,2024-07-10,17W,450,2024-07-10,Normal
Sunnyside Beach,2024-07-10,20W,10,2024-07-10,Normal
Sunnyside Beach,2024-07-10,21W,40,2024-07-10,Normal
Sunnyside Beach,2024-07-10,19W,220,2024-07-10,Normal
Sunnyside Beach,2024-07-10,22W,20,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-09,29W,190,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,33W,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,32W,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,31W,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,30W,10,2024-07-09,Normal
Sunnyside Beach,2024-07-09,18W,90,2024-07-09,Normal
Sunnyside Beach,2024-07-09,17W,20,2024-07-09,Normal
Sunnyside Beach,2024-07-09,20W,10,2024-07-09,Normal
Sunnyside Beach,2024-07-09,21W,30,2024-07-09,Normal
Sunnyside Beach,2024-07-09,19W,20,2024-07-09,Normal
Sunnyside Beach,2024-07-09,22W,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-08,29W,20,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,33W,20,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,32W,10,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,31W,20,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,30W,50,2024-07-08,Normal
Sunnyside Beach,2024-07-08,18W,70,2024-07-08,Normal
Sunnyside Beach,2024-07-08,17W,130,2024-07-08,Normal
Sunnyside Beach,2024-07-08,20W,10,2024-07-08,Normal
Sunnyside Beach,2024-07-08,21W,20,2024-07-08,Normal
Sunnyside Beach,2024-07-08,19W,100,2024-07-08,Normal
Sunnyside Beach,2024-07-08,22W,30,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-07,29W,110,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,33W,20,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,32W,40,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,31W,30,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,30W,140,2024-07-07,Normal
Sunnyside Beach,2024-07-07,18W,140,2024-07-07,Normal
Sunnyside Beach,2024-07-07,17W,180,2024-07-07,Normal
Sunnyside Beach,2024-07-07,20W,50,2024-07-07,Normal
Sunnyside Beach,2024-07-07,21W,20,2024-07-07,Normal
Sunnyside Beach,2024-07-07,19W,30,2024-07-07,Normal
Sunnyside Beach,2024-07-07,22W,80,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-06,29W,1890,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,33W,220,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,32W,420,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,31W,1270,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,30W,1420,2024-07-06,Normal
Sunnyside Beach,2024-07-06,18W,80,2024-07-06,Normal
Sunnyside Beach,2024-07-06,17W,190,2024-07-06,Normal
Sunnyside Beach,2024-07-06,20W,30,2024-07-06,Normal
Sunnyside Beach,2024-07-06,21W,10,2024-07-06,Normal
Sunnyside Beach,2024-07-06,19W,80,2024-07-06,Normal
Sunnyside Beach,2024-07-06,22W,60,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-05,29W,70,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,33W,80,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,32W,60,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,31W,70,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,30W,60,2024-07-05,Normal
Sunnyside Beach,2024-07-05,18W,120,2024-07-05,Normal
Sunnyside Beach,2024-07-05,17W,280,2024-07-05,Normal
Sunnyside Beach,2024-07-05,20W,20,2024-07-05,Normal
Sunnyside Beach,2024-07-05,21W,10,2024-07-05,Normal
Sunnyside Beach,2024-07-05,19W,100,2024-07-05,Normal
Sunnyside Beach,2024-07-05,22W,60,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-04,29W,70,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,33W,160,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,32W,130,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,31W,130,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,30W,110,2024-07-04,Normal
Sunnyside Beach,2024-07-04,18W,120,2024-07-04,Normal
Sunnyside Beach,2024-07-04,17W,130,2024-07-04,Normal
Sunnyside Beach,2024-07-04,20W,50,2024-07-04,Normal
Sunnyside Beach,2024-07-04,21W,250,2024-07-04,Normal
Sunnyside Beach,2024-07-04,19W,50,2024-07-04,Normal
Sunnyside Beach,2024-07-04,22W,470,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-03,29W,50,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,33W,70,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,32W,80,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,31W,80,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,30W,40,2024-07-03,Normal
Sunnyside Beach,2024-07-03,18W,40,2024-07-03,Normal
Sunnyside Beach,2024-07-03,17W,90,2024-07-03,Normal
Sunnyside Beach,2024-07-03,20W,140,2024-07-03,Normal
Sunnyside Beach,2024-07-03,21W,30,2024-07-03,Normal
Sunnyside Beach,2024-07-03,19W,90,2024-07-03,Normal
Sunnyside Beach,2024-07-03,22W,40,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-02,29W,10,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,33W,10,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,32W,10,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,31W,20,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,30W,10,2024-07-02,Normal
Sunnyside Beach,2024-07-02,18W,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,17W,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,20W,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,21W,40,2024-07-02,Normal
Sunnyside Beach,2024-07-02,19W,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,22W,30,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-01,29W,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,33W,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,32W,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,31W,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,30W,10,2024-07-01,Normal
Sunnyside Beach,2024-07-01,18W,70,2024-07-01,Normal
Sunnyside Beach,2024-07-01,17W,60,2024-07-01,Normal
Sunnyside Beach,2024-07-01,20W,50,2024-07-01,Normal
Sunnyside Beach,2024-07-01,21W,10,2024-07-01,Normal
Sunnyside Beach,2024-07-01,19W,20,2024-07-01,Normal
Sunnyside Beach,2024-07-01,22W,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-06-30,29W,220,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,33W,180,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,32W,140,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,31W,220,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,30W,300,2024-06-30,Normal
Sunnyside Beach,2024-06-30,18W,220,2024-06-30,Normal
Sunnyside Beach,2024-06-30,17W,370,2024-06-30,Normal
Sunnyside Beach,2024-06-30,20W,320,2024-06-30,Normal
Sunnyside Beach,2024-06-30,21W,580,2024-06-30,Normal
Sunnyside Beach,2024-06-30,19W,270,2024-06-30,Normal
Sunnyside Beach,2024-06-30,22W,370,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-29,29W,140,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,33W,70,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,32W,20,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,31W,20,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,30W,40,2024-06-29,Normal
Sunnyside Beach,2024-06-29,18W,270,2024-06-29,Normal
Sunnyside Beach,2024-06-29,17W,90,2024-06-29,Normal
Sunnyside Beach,2024-06-29,20W,20,2024-06-29,Normal
Sunnyside Beach,2024-06-29,21W,50,2024-06-29,Normal
Sunnyside Beach,2024-06-29,19W,80,2024-06-29,Normal
Sunnyside Beach,2024-06-29,22W,20,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-28,29W,90,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,33W,110,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,32W,100,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,31W,110,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,30W,130,2024-06-28,Normal
Sunnyside Beach,2024-06-28,18W,180,2024-06-28,Normal
Sunnyside Beach,2024-06-28,17W,70,2024-06-28,Normal
Sunnyside Beach,2024-06-28,20W,80,2024-06-28,Normal
Sunnyside Beach,2024-06-28,21W,100,2024-06-28,Normal
Sunnyside Beach,2024-06-28,19W,130,2024-06-28,Normal
Sunnyside Beach,2024-06-28,22W,50,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-27,29W,10,2024-06-27,Normal
